CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC,DTS
8.5668,0.2861,41.0668,0.9374,0.9034,15.7755,2.3479,89.7143,-999
8.6408,0.2591,49.9254,0.9515,0.9299,15.4053,2.3399,91.8442,-999
8.7302,0.2802,54.1697,0.9692,0.9516,16.2874,2.3044,95.8512,-999
8.8074,0.3299,57.6017,0.9883,0.9663,16.7993,2.2549,100.8039,-999
8.8659,0.3668,57.9741,1.0071,0.9795,17.3442,2.166,105.2049,-999
8.8267,0.3813,56.3824,1.0249,0.9953,18.2284,2.0921,108.5188,-999
8.8969,0.4427,57.6332,1.0419,1.0116,18.6058,2.06,111.4661,-999
9.0661,0.5234,59.7469,1.0589,1.0246,18.0701,2.1036,114.196,-999
9.1664,0.5193,61.1161,1.0763,1.0381,17.1973,2.2026,115.2087,-999
9.1015,0.4768,56.8842,1.0921,1.0589,18.1965,2.2857,114.4371,-999
9.2799,0.4437,50.1927,1.1024,1.0813,17.6231,2.2108,111.9449,-999
9.6603,0.4691,45.765,1.1037,1.0876,15.758,2.1398,109.5374,-999
9.0518,0.536,50.9389,1.0967,1.0728,15.0623,2.2016,108.7868,-999
9.1131,0.4828,60.4389,1.0866,1.0521,15.5882,2.2668,109.239,-999
9.1354,0.4601,65.8938,1.0802,1.0422,15.7651,2.323,109.6501,-999
9.0498,0.5024,64.709,1.0814,1.0494,15.0834,2.3585,109.6002,-999
9.0419,0.4681,59.3447,1.0893,1.0725,14.8084,2.3621,109.9431,-999
9.07,0.4026,62.1369,1.0999,1.1034,15.4403,2.3253,110.3154,-999
9.024,0.3522,64.3563,1.1084,1.1256,15.1631,2.275,110.2117,-999
8.7329,0.3309,62.8809,1.1129,1.1263,13.5902,2.2441,108.6117,-999
8.6141,0.3288,56.4579,1.1155,1.1146,12.1655,2.2382,106.3764,-999
8.5911,0.3257,54.5175,1.12,1.1142,10.5944,2.2626,103.2458,-999
8.596,0.3086,57.3975,1.1285,1.1385,10.578,2.3059,99.8884,-999
8.5828,0.3049,57.1891,1.1395,1.1766,13.412,2.3524,97.1349,-999
8.5931,0.3478,54.2667,1.1489,1.2032,15.2608,2.3364,96.6877,-999
8.5939,0.409,50.5941,1.1529,1.2035,15.7267,2.2981,97.8698,-999
8.7586,0.3949,43.4001,1.15,1.1836,15.7347,2.3183,99.4161,-999
8.8464,0.3864,38.3001,1.1408,1.1581,16.7926,2.3265,100.5255,-999
8.8463,0.3714,37.3301,1.1266,1.1354,17.5604,2.2854,101.211,-999
9.0522,0.3275,40.9693,1.1077,1.1165,17.4288,2.2756,102.9459,-999
9.2216,0.3368,46.4788,1.0847,1.0965,17.4195,2.2786,106.33,-999
10.256,0.3828,48.9801,1.0583,1.0684,17.4139,2.2777,110.42,-999
9.5998,0.424,52.4978,1.0304,1.0286,17.1794,2.2593,113.6662,-999
9.3774,0.4347,52.594,1.004,0.9808,16.5575,2.245,116.2388,-999
10.5979,0.4127,46.137,0.9822,0.9348,16.2098,2.2616,118.0414,-999
10.1145,0.4195,47.2075,0.968,0.9018,15.5288,2.2537,118.8673,-999
9.3815,0.4231,49.0223,0.9639,0.8904,13.3896,2.2596,118.7715,-999
9.3845,0.4156,47.8114,0.9707,0.9014,10.2945,2.3002,117.6905,-999
9.4835,0.4091,44.2118,0.9877,0.9296,7.9561,2.3363,115.183,-999
9.3501,0.3709,44.7089,1.0126,0.9686,8.1957,2.3707,111.4393,-999
9.3202,0.3498,51.816,1.0416,1.0155,10.4099,2.3918,107.8603,-999
9.3184,0.4062,54.4065,1.0695,1.0671,12.7606,2.3749,105.1463,-999
9.3224,0.4528,52.3272,1.0913,1.1121,15.0469,2.3656,103.137,-999
9.3383,0.4146,52.6342,1.103,1.1321,16.9117,2.3612,101.8916,-999
9.3807,0.3449,48.9592,1.1031,1.1207,17.6111,2.3278,101.952,-999
9.3826,0.3152,48.8294,1.0919,1.0906,17.6642,2.2884,104.2432,-999
9.3863,0.3375,53.9029,1.071,1.055,17.4249,2.2514,108.5367,-999
9.4819,0.3885,55.989,1.0427,1.0138,17.1057,2.2128,113.7889,-999
9.6092,0.4206,57.758,1.0101,0.9641,17.5995,2.1415,119.1402,-999
10.0106,0.409,55.3507,0.9773,0.9134,18.4829,2.0507,123.1101,-999
9.8005,0.3806,52.5213,0.9481,0.8731,18.7132,2.02,125.1089,-999
9.4252,0.3507,54.3721,0.9251,0.8469,18.1367,2.0383,125.1617,-999
9.3217,0.3414,50.7205,0.9096,0.8329,16.3435,2.0945,123.6789,-999
8.9342,0.3372,49.8284,0.9023,0.8303,14.1472,2.1993,120.6143,-999
8.9416,0.3177,53.1207,0.9035,0.8418,13.6385,2.278,116.8437,-999
8.9305,0.3062,54.6142,0.9124,0.8676,14.7583,2.2765,113.2494,-999
8.9545,0.3374,48.9094,0.9273,0.9004,15.5453,2.2905,111.1623,-999
9.024,0.4124,46.2573,0.9452,0.93,15.5126,2.3387,109.4265,-999
9.0448,0.4885,52.9712,0.9636,0.9522,14.2717,2.3271,109.1024,-999
9.0698,0.48,58.0746,0.9802,0.9685,13.1512,2.2893,109.7257,-999
9.1234,0.4221,56.0532,0.9933,0.9795,13.8253,2.2955,110.2692,-999
9.1291,0.4078,53.7362,1.0021,0.9838,14.3565,2.3277,109.4724,-999
9.3201,0.3801,52.4977,1.0063,0.9836,14.4949,2.3428,108.3522,-999
9.3685,0.3544,53.2335,1.0071,0.9857,15.5936,2.3531,107.5301,-999
9.3836,0.3628,57.1426,1.0059,0.9915,16.6137,2.3341,107.7382,-999
9.3895,0.4021,60.6562,1.0035,0.9939,16.5687,2.2745,109.7267,-999
9.3835,0.5028,62.4707,0.999,0.9852,15.5378,2.2372,113.2753,-999
9.3805,0.5676,64.052,0.9914,0.9664,13.6721,2.2321,117.4903,-999
9.3835,0.4626,60.9556,0.9801,0.9421,13.0328,2.2765,121.041,-999
9.4471,0.393,58.9338,0.9669,0.9163,14.3826,2.3092,123.2343,-999
10.0506,0.3742,58.3204,0.9549,0.8945,14.9025,2.3045,123.3923,-999
10.295,0.3643,60.6858,0.9469,0.885,13.4134,2.2891,121.9268,-999
10.0219,0.3611,63.1666,0.9432,0.891,11.5161,2.2944,118.387,-999
9.2904,0.362,58.8812,0.9418,0.9061,10.9983,2.2819,113.8151,-999
9.231,0.3586,53.4242,0.9397,0.9191,10.8645,2.291,109.4243,-999
9.1405,0.3412,52.1447,0.9361,0.9256,11.4533,2.3604,106.2284,-999
9.1382,0.3608,53.1255,0.9326,0.9325,14.0391,2.3862,104.3339,-999
9.1485,0.4267,59.674,0.9308,0.9486,15.6889,2.2867,102.9622,-999
9.0971,0.4635,61.3581,0.9299,0.9712,17.0012,2.2258,103.0831,-999
8.7841,0.4698,54.6871,0.9271,0.9825,16.9506,2.2399,104.5037,-999
8.7181,0.4145,53.5706,0.9204,0.9705,15.8255,2.2513,106.9821,-999
8.6529,0.3991,54.4168,0.911,0.9453,16.3202,2.2651,110.6319,-999
8.6802,0.4039,56.43,0.9021,0.9251,17.3371,2.2939,113.3644,-999
8.9873,0.3906,57.5071,0.8951,0.9167,17.4624,2.2319,114.5667,-999
8.6501,0.3826,55.3424,0.8886,0.914,15.4153,2.1535,114.6936,-999
8.8034,0.3358,55.0427,0.8795,0.905,12.403,2.1769,114.7435,-999
9.8806,0.3113,52.7419,0.8659,0.8846,11.1981,2.2184,112.7913,-999
8.9719,0.334,47.739,0.8481,0.859,9.6709,2.2637,108.9375,-999
8.9216,0.3409,47.6052,0.8351,0.8453,8.1856,2.2514,105.6236,-999
9.2839,0.3493,54.1955,0.8243,0.8346,7.2112,2.2411,101.9694,-999
8.5648,0.379,53.2108,0.8034,0.8179,6.7243,2.2211,98.9229,-999
8.5619,0.4036,46.2031,0.7773,0.7947,6.5291,2.2041,97.6858,-999
8.5526,0.3544,34.9097,0.7505,0.7655,6.3389,2.1947,96.9499,-999
8.5536,0.2487,27.1703,0.7078,0.7226,6.1363,2.1948,96.7922,-999
8.5547,0.2315,26.2961,0.6822,0.6998,5.4345,2.2032,96.2612,-999
8.5256,0.2366,26.2428,0.6641,0.6776,5.3505,2.2046,95.2008,-999
8.5229,0.2318,25.512,0.6493,0.6543,5.228,2.2122,94.8829,-999
8.5328,0.2207,26.7426,0.6398,0.6393,4.9308,2.2145,94.5654,-999
8.5285,0.2196,26.4462,0.639,0.6388,4.8605,2.2145,93.994,-999
8.5619,0.2164,24.7343,0.6366,0.6371,4.6424,2.2144,93.3132,-999
8.5751,0.2164,22.7835,0.638,0.6452,4.7208,2.2134,92.559,-999
8.557,0.2241,23.6736,0.641,0.66,5.1453,2.2156,91.7945,-999
8.5227,0.2136,26.4142,0.6388,0.6672,5.8421,2.2226,90.8784,-999
8.5177,0.2118,25.7867,0.6299,0.6614,5.7787,2.2306,89.9548,-999
8.5378,0.2086,25.5928,0.6208,0.6509,6.0235,2.2256,89.5758,-999
8.5388,0.2063,24.2722,0.6173,0.6462,6.2263,2.2218,89.3831,-999
8.5509,0.2045,25.1989,0.6173,0.6475,6.0895,2.2164,89.2216,-999
8.5509,0.2133,28.326,0.6194,0.6521,5.5518,2.2296,88.6881,-999
8.5459,0.2272,29.2212,0.6219,0.6564,5.3589,2.2276,87.8491,-999
8.5359,0.2253,26.6128,0.6238,0.6576,5.304,2.2213,87.0869,-999
8.5268,0.2223,24.098,0.6245,0.6552,5.0575,2.2225,86.9615,-999
8.5005,0.2235,23.982,0.6245,0.6501,5.4084,2.2167,87.1681,-999
8.5359,0.2285,25.5019,0.6248,0.6445,6.155,2.2033,87.0584,-999
8.552,0.2333,26.9256,0.6261,0.6415,6.3637,2.201,86.7045,-999
8.5479,0.2247,26.2408,0.6293,0.6435,7.2169,2.2201,87.1215,-999
8.5346,0.23,24.9318,0.6345,0.6501,9.882,2.2708,88.2687,-999
8.59,0.2658,27.0622,0.6414,0.6602,12.7173,2.3236,91.7604,-999
8.6361,0.2977,34.3305,0.6494,0.6732,14.6138,2.3267,96.8,-999
8.6721,0.3269,48.3768,0.6571,0.6868,14.5717,2.3207,102.3091,-999
8.7717,0.3436,58.8904,0.663,0.6965,12.8371,2.3055,106.1339,-999
8.7146,0.5349,70.1626,0.6656,0.6992,9.3192,2.2276,108.392,-999
8.6609,0.9742,64.2929,0.6643,0.6957,6.4213,2.1672,109.4322,-999
8.5618,1.0218,49.8589,0.6591,0.6881,5.2382,2.154,108.5066,-999
8.5216,0.5808,42.5273,0.6498,0.6768,5.2218,2.1425,104.8884,-999
8.5508,0.2702,35.1497,0.6354,0.6607,5.4379,2.136,98.5318,-999
8.5538,0.224,31.1324,0.6155,0.6392,5.23,2.1442,94.3814,-999
8.5458,0.2346,28.3286,0.591,0.613,5.1326,2.1468,92.1434,-999
8.555,0.233,28.1708,0.5647,0.5841,5.366,2.1425,92.1974,-999
8.5609,0.2343,31.0681,0.5402,0.5566,5.3638,2.1464,93.7563,-999
8.584,0.2394,32.0742,0.5201,0.5354,5.1433,2.1501,95.466,-999
8.5639,0.2346,30.0182,0.5053,0.5233,5.1669,2.1497,95.4991,-999
8.5489,0.2303,29.8933,0.4944,0.5176,5.4061,2.1513,94.335,-999
8.5669,0.2364,27.1926,0.4851,0.5118,5.8732,2.1502,93.6144,-999
8.575,0.2434,26.0151,0.4758,0.5009,6.8945,2.1501,93.5707,-999
8.5619,0.2441,26.9519,0.467,0.4859,7.7099,2.1549,94.2182,-999
8.5497,0.2411,28.0039,0.46,0.4717,7.6271,2.1577,94.8398,-999
8.5447,0.2376,30.332,0.4559,0.4622,6.8204,2.1562,95.1672,-999
8.5771,0.238,33.4131,0.4545,0.4582,5.8412,2.1515,95.0855,-999
8.567,0.2416,33.3005,0.4547,0.4578,5.2942,2.1426,95.0754,-999
8.5619,0.2397,29.2208,0.4551,0.4589,5.241,2.1345,94.7887,-999
8.5679,0.2361,29.2122,0.4553,0.4599,5.478,2.1384,93.9965,-999
8.563,0.2257,31.9329,0.4558,0.4606,5.4769,2.152,93.2387,-999
8.557,0.1825,31.2632,0.4578,0.4621,5.2467,2.1598,93.0258,-999
8.583,0.1135,28.9089,0.4623,0.4663,5.0425,2.1549,93.8835,-999
8.6052,0.0769,28.4595,0.4697,0.4738,5.0674,2.1452,95.7083,-999
8.5851,0.1041,26.5509,0.4796,0.4832,4.9786,2.145,98.3246,-999
8.5911,0.173,27.0676,0.4913,0.4921,4.7173,2.1461,100.7169,-999
8.5869,0.2292,28.6595,0.5043,0.5004,5.2604,2.1541,103.0535,-999
8.614,0.2515,29.5509,0.519,0.5106,6.9571,2.189,104.9071,-999
8.6179,0.272,35.4205,0.536,0.5262,8.6252,2.2544,106.8724,-999
8.6281,0.33,45.5425,0.5549,0.5492,9.2684,2.3225,108.7131,-999
8.613,0.4346,50.7795,0.5736,0.577,9.8434,2.359,110.8873,-999
8.6468,0.506,53.8168,0.5891,0.6026,10.2779,2.3773,113.1031,-999
8.8045,0.4591,59.454,0.6002,0.6184,11.1492,2.3975,114.5332,-999
8.8775,0.4425,62.5809,0.6095,0.6245,12.6279,2.3882,116.5875,-999
8.9598,0.4594,63.2534,0.6228,0.6314,15.3593,2.3346,119.0943,-999
9.0146,0.4746,56.7553,0.6453,0.6515,15.9376,2.2339,121.0062,-999
9.045,0.4606,55.7305,0.6773,0.6894,15.3346,2.1506,120.8101,-999
9.0949,0.406,58.3637,0.7117,0.737,15.4559,2.2448,118.7496,-999
8.972,0.3629,59.1714,0.7355,0.776,14.5234,2.3221,116.5624,-999
8.9806,0.3389,57.7279,0.7367,0.7882,9.8268,2.2522,113.9542,-999
8.5747,0.3343,51.1245,0.7143,0.7687,6.6273,2.246,110.9193,-999
8.5278,0.3326,47.4094,0.6772,0.7293,5.7574,2.2611,107.6028,-999
8.5186,0.3065,45.4064,0.6344,0.6845,6.685,2.2612,103.3869,-999
8.4958,0.2853,43.2178,0.5908,0.6383,7.976,2.2674,98.8547,-999
8.4102,0.2518,39.9109,0.5482,0.5832,7.5782,2.1508,95.39,-999
8.4197,0.2506,36.278,0.5106,0.5198,6.9505,2.0713,95.2264,-999
8.4047,0.2657,33.4826,0.4838,0.4647,6.9032,2.0703,97.5369,-999
8.3865,0.2774,32.9353,0.4715,0.4354,6.777,2.077,100.287,-999
8.3936,0.2729,32.8865,0.4704,0.4354,5.9807,2.0871,99.9252,-999
8.3927,0.2599,33.843,0.469,0.4502,5.3279,2.1048,97.5754,-999
8.3925,0.2555,33.9299,0.4604,0.4509,5.1049,2.1121,94.6366,-999
8.3823,0.2532,32.9548,0.4519,0.4479,4.9384,2.117,93.1473,-999
8.3914,0.2524,34.7422,0.4087,0.3978,4.4724,2.1148,92.7088,-999
8.3632,0.2492,37.2926,0.3876,0.3699,4.4699,2.1232,92.7431,-999
8.3846,0.268,37.8045,0.3896,0.3739,4.8074,2.1602,92.9369,-999
8.4027,0.2927,38.2993,0.4065,0.3972,5.1442,2.1443,93.7259,-999
8.3815,0.2852,33.8334,0.4322,0.4345,5.3634,1.7853,95.2195,-999
8.3885,0.2714,29.0613,0.4573,0.4793,5.7927,1.0698,97.1728,-999
8.3925,0.2634,29.5204,0.4713,0.5134,6.0071,1.3752,99.1452,-999
8.3956,0.2512,28.7823,0.4687,0.5115,5.9964,1.9699,101.1403,-999
8.3735,0.2498,27.2737,0.4537,0.4793,5.5307,2.1156,102.2153,-999
8.3615,0.2559,27.3427,0.436,0.4458,4.9746,2.1192,101.435,-999
8.3573,0.2633,26.2397,0.4224,0.4259,4.938,2.124,98.3157,-999
8.3774,0.2419,25.3086,0.4149,0.4164,5.0021,2.1333,93.6099,-999
8.3765,0.2402,28.0198,0.4121,0.4115,4.9823,2.1431,88.7157,-999
8.3755,0.2473,25.5351,0.4124,0.4098,5.1263,2.1532,86.2934,-999
8.3774,0.2497,23.9191,0.4152,0.4123,5.6346,2.1508,85.6366,-999
8.3906,0.2534,26.2091,0.42,0.4188,5.6438,2.146,86.407,-999
8.3855,0.2364,26.5321,0.4257,0.4271,4.9768,2.1451,87.6274,-999
8.3927,0.2264,25.9495,0.4312,0.4351,4.6535,2.145,88.8944,-999
8.3785,0.2278,26.1523,0.4363,0.4427,4.5695,2.1451,89.4226,-999
8.3877,0.2252,26.0269,0.4409,0.4513,4.6452,2.1464,89.9507,-999
8.3916,0.2287,26.7697,0.4446,0.4596,5.2368,2.1403,90.6238,-999
8.3835,0.2319,27.605,0.4464,0.4642,5.7445,2.1348,91.3655,-999
8.3846,0.2435,26.4258,0.4457,0.4627,5.6639,2.1446,92.4714,-999
8.3844,0.2416,26.1664,0.4435,0.4568,5.2593,2.1589,93.159,-999
8.3943,0.232,25.7945,0.4416,0.4505,4.837,2.1544,93.6065,-999
8.4137,0.2322,25.7454,0.4422,0.4474,4.6898,2.1596,93.4911,-999
8.3924,0.2369,27.0097,0.4464,0.4492,4.8095,2.1689,93.0177,-999
8.3995,0.2389,24.2404,0.4542,0.457,5.2201,2.1704,92.3655,-999
8.3976,0.2334,20.9656,0.4641,0.4704,5.473,2.1724,91.9548,-999
8.3846,0.2243,22.678,0.4733,0.4856,5.3978,2.1748,91.8229,-999
8.3876,0.2282,24.6528,0.4789,0.4963,5.2568,2.1711,91.7311,-999
8.4086,0.2327,24.4727,0.4801,0.498,5.1675,2.1638,91.5502,-999
8.4216,0.2322,24.6451,0.4783,0.4928,5.1386,2.1698,91.3906,-999
8.4085,0.231,24.9715,0.4768,0.4868,5.2931,2.1887,91.4202,-999
8.3792,0.2257,23.061,0.4779,0.4855,5.5632,2.1962,91.4781,-999
8.3906,0.2187,23.5756,0.4822,0.4902,5.6591,2.1913,91.5516,-999
8.3906,0.2183,27.2968,0.488,0.4988,5.6476,2.1958,91.5192,-999
8.3836,0.2194,28.0209,0.4931,0.5078,6.2128,2.2031,91.4108,-999
8.3785,0.2199,27.7747,0.4959,0.5143,6.4332,2.1998,91.1217,-999
8.3867,0.2323,27.8919,0.4963,0.5165,6.176,2.1944,90.9425,-999
8.3755,0.244,26.2423,0.4952,0.5146,5.596,2.1932,90.8772,-999
8.3987,0.2403,26.6507,0.4946,0.5104,4.9625,2.1876,90.9412,-999
8.3774,0.2336,26.9517,0.4967,0.508,4.8905,2.1877,90.8253,-999
8.3846,0.2263,26.9349,0.5031,0.5116,5.3174,2.1933,90.4373,-999
8.3602,0.2208,26.2979,0.5143,0.524,5.4401,2.1959,89.8568,-999
8.3807,0.218,24.0827,0.5288,0.5442,4.8966,2.1998,89.229,-999
8.3755,0.2228,23.5446,0.5431,0.567,4.6922,2.2062,88.541,-999
8.3814,0.2319,24.2214,0.5535,0.5845,5.0183,2.2035,87.9659,-999
8.3886,0.2334,25.9158,0.5581,0.5913,5.3316,2.1984,87.654,-999
8.3876,0.2237,27.8442,0.558,0.5874,5.4371,2.2071,87.9556,-999
8.3734,0.2093,27.1015,0.5569,0.5786,5.3757,2.2104,88.3138,-999
8.3896,0.2082,23.9099,0.5591,0.5729,5.5546,2.2068,88.8867,-999
8.3774,0.215,24.6925,0.5674,0.5766,5.752,2.2056,89.4491,-999
8.1276,0.2157,25.4841,0.5816,0.5915,5.6027,2.1986,89.8711,-999
6.742,0.2116,24.6874,0.5987,0.614,5.5845,2.2,89.9333,-999
6.846,0.2142,24.2022,0.6133,0.6351,5.9509,2.2204,89.4122,-999
7.8525,0.2174,23.2461,0.6205,0.6454,6.5942,2.2261,88.9363,-999
8.4587,0.217,25.3145,0.619,0.6421,6.7439,2.2059,88.6146,-999
8.4577,0.2226,26.0522,0.6115,0.63,6.2395,2.1918,88.6411,-999
8.4597,0.2245,26.4827,0.602,0.6166,6.1429,2.1977,88.9532,-999
8.4757,0.2238,26.6477,0.5936,0.6064,6.3323,2.2006,89.5061,-999
8.4697,0.2268,24.8053,0.587,0.599,6.1797,2.197,90.3336,-999
8.4476,0.2335,24.9807,0.582,0.5927,5.8803,2.193,91.2968,-999
8.4466,0.2414,24.0049,0.5783,0.587,5.5649,2.1891,92.0156,-999
8.4546,0.2412,22.2393,0.5762,0.5832,5.5763,2.1812,92.568,-999
8.4799,0.2321,22.5465,0.5759,0.5826,5.8153,2.1761,92.9291,-999
8.4687,0.2278,23.5053,0.577,0.585,6.0142,2.1797,93.1478,-999
8.4687,0.2271,24.5724,0.5788,0.5886,5.9361,2.1863,93.2242,-999
8.4647,0.2312,24.2949,0.5803,0.5918,5.7716,2.1833,93.2274,-999
8.4697,0.2326,25.5653,0.5812,0.5941,5.8172,2.1815,93.2403,-999
8.4748,0.2268,25.9155,0.5813,0.5958,6.1778,2.1852,93.281,-999
8.4928,0.2226,27.5472,0.5806,0.5966,6.6473,2.1791,93.2709,-999
8.5118,0.2267,25.9077,0.5795,0.5961,6.9924,2.1767,93.2546,-999
8.5178,0.236,24.7647,0.5784,0.5947,7.2308,2.1789,93.3906,-999
8.4936,0.2356,23.9799,0.578,0.594,6.8322,2.1812,93.7783,-999
8.4857,0.2383,24.2956,0.5789,0.595,5.8222,2.1893,94.1913,-999
8.4827,0.2483,24.0968,0.5812,0.5978,5.4618,2.1816,94.4079,-999
8.508,0.2305,23.388,0.5846,0.6018,5.4486,2.1749,94.2313,-999
8.5269,0.2129,22.0538,0.5885,0.6063,5.5254,2.1785,94.1708,-999
8.525,0.2185,22.4416,0.5922,0.61,6.0181,2.1747,94.159,-999
8.5118,0.2336,23.5956,0.5951,0.6122,6.1368,2.1658,94.2433,-999
8.4928,0.2326,21.8913,0.5973,0.6129,6.0051,2.168,94.2736,-999
8.4686,0.2313,21.6209,0.5989,0.6131,6.5619,2.167,94.3164,-999
8.4756,0.2329,25.5892,0.6007,0.614,6.9401,2.1655,94.3232,-999
8.5079,0.2275,25.1253,0.6031,0.6168,7.0303,2.1705,94.3428,-999
8.5138,0.2216,21.2592,0.6062,0.6218,6.9379,2.1713,94.3858,-999
8.5227,0.225,23.4608,0.6098,0.6278,6.5721,2.178,94.46,-999
8.5246,0.2287,24.4619,0.6131,0.6337,6.4556,2.1852,94.6235,-999
8.5227,0.2362,21.8324,0.6158,0.6383,7.0375,2.1859,94.6882,-999
8.4887,0.2321,20.7386,0.6178,0.6414,8.1148,2.1997,94.4525,-999
8.521,0.2182,22.0922,0.619,0.6439,9.1582,2.197,94.2312,-999
8.473,0.2141,21.5566,0.6195,0.6464,8.3995,2.1932,93.9375,-999
8.5428,0.2235,22.4428,0.6187,0.6487,7.5684,2.1883,93.6304,-999
8.4975,0.2213,23.5014,0.6156,0.6487,7.3993,2.1888,93.394,-999
8.4746,0.2294,23.1842,0.6082,0.6438,6.8394,2.1942,93.1793,-999
8.4547,0.2364,26.3992,0.5956,0.6306,6.146,2.1937,92.8174,-999
8.4015,0.2214,26.7614,0.5787,0.6088,5.7235,2.2062,92.1269,-999
8.3835,0.2165,23.9187,0.5609,0.584,5.4411,2.1938,91.2619,-999
8.4296,0.2252,22.523,0.5454,0.5639,5.1456,2.1787,90.4963,-999
8.4817,0.229,23.209,0.5335,0.5507,4.7177,2.1796,90.202,-999
8.4713,0.2364,24.0686,0.5249,0.5414,4.9589,2.1807,90.6174,-999
8.5057,0.2465,24.9453,0.5184,0.5328,6.2456,2.1615,91.4526,-999
8.5016,0.2432,27.8314,0.513,0.5243,6.8324,2.152,92.3443,-999
8.4996,0.2272,28.0474,0.5086,0.5162,6.2472,2.1531,93.1466,-999
8.5583,0.2259,26.9548,0.5066,0.5115,5.5653,2.1591,93.7616,-999
8.5407,0.2259,26.9966,0.5051,0.5077,5.1016,2.162,94.4357,-999
8.5437,0.2318,25.6709,0.5032,0.5013,4.7257,2.1564,95.2875,-999
8.5538,0.2311,27.6555,0.5021,0.4948,4.7721,2.1454,96.2859,-999
8.5458,0.2362,28.0788,0.5019,0.4907,5.2772,2.1473,96.9294,-999
8.5408,0.2417,28.1242,0.5026,0.4908,5.5046,2.1524,97.1117,-999
8.5487,0.2399,30.2891,0.5037,0.4947,5.7959,2.1414,97.0629,-999
8.5778,0.268,33.2212,0.5048,0.5002,8.2062,2.164,97.503,-999
8.6229,0.3428,38.2332,0.506,0.506,11.1598,2.2357,99.1019,-999
9.0364,0.3634,45.2916,0.5085,0.5127,9.435,2.2548,102.0308,-999
9.8087,0.3662,48.4301,0.514,0.5221,7.6582,2.2484,105.2522,-999
8.5187,0.3673,48.2597,0.5235,0.5394,7.1601,2.2104,108.2417,-999
8.5156,0.3569,45.603,0.5353,0.5662,6.8847,2.1868,109.6739,-999
8.5489,0.3157,39.4319,0.5451,0.5913,6.2105,2.162,108.9774,-999
8.553,0.2676,36.2906,0.5492,0.597,5.6449,2.151,106.096,-999
8.5359,0.2449,35.1864,0.5474,0.5831,5.5265,2.159,101.456,-999
8.5489,0.2359,32.5876,0.5433,0.5651,5.6072,2.1682,97.4089,-999
8.5438,0.2442,33.3893,0.5405,0.5528,6.709,2.158,95.583,-999
8.5368,0.2354,33.6439,0.5401,0.5462,7.0063,2.1567,95.0239,-999
8.5225,0.2244,27.1633,0.5415,0.5431,6.4364,2.1772,95.3569,-999
8.5388,0.2352,25.505,0.5442,0.5422,5.9113,2.1958,95.7017,-999
8.5389,0.2325,26.0864,0.5489,0.5437,5.4941,2.1953,96.4115,-999
8.5437,0.2208,27.7307,0.5565,0.5496,5.2641,2.194,97.0095,-999
8.5656,0.2265,28.7328,0.5675,0.5611,5.2321,2.2173,96.8243,-999
8.593,0.2225,26.9312,0.5819,0.574,5.4361,2.2262,96.4129,-999
8.6072,0.2215,26.9967,0.5967,0.5826,5.9885,2.2328,95.6629,-999
8.615,0.2211,29.2938,0.6137,0.5936,6.4403,2.2333,94.8109,-999
8.6199,0.2218,30.6849,0.6341,0.6085,6.8943,2.2322,94.0008,-999
8.627,0.2273,32.3418,0.6618,0.6379,7.5461,2.2438,93.972,-999
8.6381,0.2392,36.0052,0.6928,0.6802,8.2346,2.265,95.1254,-999
8.665,0.2546,41.0434,0.7253,0.7309,8.8916,2.2886,97.2543,-999
8.7123,0.2667,44.5497,0.7536,0.7851,9.1803,2.2887,100.3028,-999
8.7655,0.2792,45.8109,0.7716,0.8191,10.3142,2.275,104.2493,-999
8.8073,0.2947,50.2719,0.781,0.8355,11.929,2.2581,108.4185,-999
8.8612,0.344,52.847,0.7723,0.8066,13.9527,2.2818,111.7375,-999
8.9786,0.4202,54.2547,0.7507,0.7556,14.3547,2.3193,113.7489,-999
9.07,0.4339,53.2435,0.7336,0.7249,13.3863,2.3167,115.0311,-999
9.1782,0.3923,49.357,0.7273,0.7175,13.2375,2.301,115.7256,-999
9.2432,0.3929,47.6458,0.7293,0.7218,13.4963,2.2731,116.3325,-999
9.2392,0.375,49.9412,0.7341,0.7296,12.5365,2.2572,117.0039,-999
9.2262,0.3904,47.5943,0.7377,0.7383,14.8742,2.3271,117.8174,-999
9.2756,0.4035,46.4072,0.7381,0.7436,17.8307,2.3403,118.7573,-999
9.8515,0.4494,48.7794,0.7351,0.7415,18.58,2.2548,119.522,-999
9.1536,0.4922,51.4541,0.7302,0.7337,17.5832,2.1654,119.3825,-999
8.6099,0.478,48.505,0.726,0.7266,15.749,2.1367,117.9343,-999
8.5888,0.4825,40.6084,0.7238,0.7245,12.8771,2.1695,114.9471,-999
8.5699,0.525,36.1314,0.7231,0.7262,8.7641,2.1888,111.01,-999
8.5489,0.4449,34.9358,0.7217,0.7269,6.3113,2.191,106.3889,-999
8.5469,0.3051,32.0194,0.7173,0.7233,6.1971,2.1827,102.4867,-999
8.5419,0.2275,29.4159,0.7091,0.7148,6.3468,2.1882,99.5982,-999
8.5469,0.22,30.0286,0.6979,0.7018,6.0704,2.1959,97.9341,-999
8.5539,0.2283,30.3301,0.6857,0.6855,6.0145,2.2029,97.1025,-999
8.57,0.2309,32.6047,0.6748,0.6707,6.6821,2.2189,97.2023,-999
